id,target_air,target_value,target_phase
8efba94f5d33,0,42125.0,2
92f313d85682,0,350.0,2
b4bc89b63141,0,23025.0,3
7f10034981ef,0,4400.0,1
7b89d002e19c,0,700.0,1
cbf8b05edb58,0,4375.0,3
45694a980edc,0,150.0,1
5f4ba79f0eac,1,4300.0,0
23e6a3fb0de4,0,1275.0,2
97cb22494cb0,1,12625.0,3
038e7c05108f,1,3700.0,1
014b7b64583b,1,1700.0,0
05e10345ca55,0,13850.0,2
78efc17884fd,0,2575.0,0
8832d1d6190e,0,4775.0,2
8fde6cbd4408,1,4750.0,3
58cdc92c40fe,1,2325.0,2
194d1685585d,1,14000.0,2
81d1d880c585,1,2400.0,0
e0c3f43f77f3,0,4925.0,3
36fb1d1b9bcd,0,3300.0,2
334fa200962c,1,3250.0,1
5d0004db6e6c,0,1675.0,2
aae1f974d9c5,0,1100.0,1
197a81e60c74,1,1875.0,0
a2c8ab8939e0,0,2475.0,2
f8a0edea32bf,0,1925.0,1
3ab222434327,1,8450.0,2
7e63975bcc73,0,3450.0,3
45f3ea23ce90,0,750.0,0
620d27a5488c,0,400.0,0
26bee8094209,0,15725.0,2
8fb56dd81932,1,1000.0,1
a018df504b65,0,950.0,1
4669dce864bc,1,10025.0,2
d0c87e7146d7,1,2000.0,2
f047ed9b662b,1,7100.0,3
754956f04783,0,3050.0,1
83b60537c2cc,0,14150.0,2
fc1dd2d02d2e,0,0.0,0
79339e57ac10,1,8600.0,2
b6536a22ae25,1,10375.0,1
9cff503ba46e,0,450.0,0
a8a1986ddf54,0,3525.0,3
b5976ebe6af3,0,200.0,1
cd52318b49cb,0,5950.0,2
9097feacff6a,0,2550.0,2
b21067b64632,1,2925.0,2
d273aed1d06f,1,2900.0,3
e86cfe7c201b,1,2000.0,1
85d18ffd2c32,0,12625.0,3
33a426aa5e37,0,3150.0,0
c6d8f9324b66,0,7800.0,2
de9ed8ed1ec3,0,2800.0,1
2a05093e1647,0,4000.0,0
3fd8843988f3,0,1300.0,1
54a4f2ceaa5c,1,10225.0,2
2931cc83699d,0,6650.0,1
7321c0fb47f4,0,29025.0,3
7e65ef88621f,1,7575.0,2
8b94226af6f3,0,1300.0,1
7daba8945b4b,0,4525.0,1
d5b2af900365,0,1475.0,2
095691fbd75e,0,200.0,2
3f8dd12d349b,0,11600.0,3
8780c7ab60e6,0,10025.0,3
241b8e35159a,1,28725.0,3
1ba821a48fa0,1,2400.0,0
3ef189df4b9d,0,15100.0,0
c54bd2ab64da,1,1050.0,2
79ae6e30b9a5,0,10350.0,2
38a4142599a4,1,1625.0,0
dc153dbdc49d,0,20050.0,3
50302282b8ed,1,1425.0,2
20cc462a853c,0,200.0,2
9930f920054b,0,22175.0,3
010f4e54fca3,1,18650.0,3
2d7bcf693a10,0,1175.0,2
fc0b39f5518e,0,14650.0,3
db5b7b2e063d,0,2500.0,0
f5b8f869044e,0,2700.0,2
fdca25620b09,0,1625.0,1
c89259aa5e68,1,1700.0,0
8de74aa76c86,0,13200.0,3
dddd2c34ecf5,0,1400.0,2
7968b2fe5712,1,2775.0,3
ded9b2fe6dbe,0,2550.0,3
e4047e488e08,0,16050.0,3
a34a10aa5a20,1,3425.0,3
5bf95c5e4958,0,1900.0,2
241fdb9f46a9,1,2225.0,0
40e802a450b6,0,5325.0,3
f063e5ad0000,0,0.0,0
d7db26bd3be5,0,3300.0,0
b230c3f510cb,0,5450.0,1
d993d2ba1601,1,10250.0,3
1d3f7c53661c,0,5600.0,3
5f5326c29c26,0,675.0,1
c58346d9037e,0,9550.0,2
2c027b4fb7ad,0,1350.0,1
34fea56839cd,0,6000.0,0
5016e0737ddc,0,1775.0,2
5932a4e2b1b5,0,500.0,0
e85048d42b43,1,14550.0,0
facfc941b5c7,0,3700.0,0
8c39e2a71e7b,0,22350.0,3
fc5a3e9c4452,1,6100.0,2
6124fc901f2a,0,21150.0,3
b41ec1bba15e,0,3050.0,1
1da7a3c5a619,0,2075.0,2
57943b7d75f9,1,1200.0,0
97e35d4bf569,0,2075.0,1
8f488c7bd433,1,5750.0,0
c9151649c875,0,5200.0,3
30fa46afd014,1,7850.0,0
437d553dfb04,1,27125.0,3
ec4261ce8b90,0,5375.0,3
8b070105f0ed,0,1125.0,1
7c4f3c8f7302,1,12725.0,3
438d5271af10,1,1950.0,1
726231c433e7,0,5650.0,2
46b387de5f4d,1,700.0,0
1e165d30f9e5,0,1050.0,1
be2115cd572b,1,5450.0,3
1e20f1035db8,0,1100.0,1
9d54d75995d6,1,1500.0,0
13dd0d621d19,0,3425.0,3
7c00580155f4,1,7700.0,3
39ebe229aa11,0,4750.0,2
a90b7936e77c,0,2800.0,0
9433255a3ae6,0,3950.0,1
07c630285f23,0,2500.0,0
e8d6804a6dab,0,925.0,2
ace0e848ae49,0,8850.0,0
b3caca05ca25,1,4600.0,3
b8f6cbd2f311,1,5275.0,2
c2081c8173b0,0,21050.0,2
021f2930ce45,1,7250.0,1
9f847adb2df0,0,3375.0,2
7092a56a3e79,0,5350.0,1
406ccf3772a3,0,15150.0,2
b5662d51d206,0,13950.0,3
e095263bb63e,0,200.0,3
6438399b8bdf,0,3100.0,1
23ea3aa5e4b8,0,5275.0,3
818657cd89cb,1,6500.0,0
4d578fdf3470,0,0.0,0
ca2c6b51cd04,1,6625.0,3
7421b7d502c5,0,650.0,3
e4e56bf38e08,1,19575.0,2
b44ae7222ccb,0,950.0,1
5a3dbf064f3e,0,6500.0,3
33d15b33705b,0,0.0,0
da01dbc70036,0,125.0,1
7fd2091693e7,1,9150.0,3
4abc753cfa1f,0,2050.0,0
a6e3a1ce1061,0,3750.0,1
f4f7867e07c3,1,14475.0,3
dc202ab746ad,0,6875.0,1
f4d9baa1cbed,0,8725.0,3
d7bc817a3378,0,47050.0,3
3da7fb356faf,0,3325.0,1
9848b626a67d,0,300.0,1
a46c6d7d9f36,1,16125.0,2
f71a5493fa08,0,500.0,0
f3d73496f60a,0,10375.0,3
fb34d00a2922,1,13475.0,2
e55715e0b387,0,300.0,0
620ba74d2179,0,2750.0,2
6e5736f56846,1,4700.0,1
b8b567496955,1,1150.0,2
96feb08e2402,0,7350.0,2
24cdb71f934d,1,2025.0,1
4a3530b7a680,1,1600.0,1
e58f9fbc2e65,0,250.0,1
917b51174865,0,4025.0,3
051a42a206ab,0,1100.0,1
2c34f7e6a3b5,1,1650.0,2
9cd3f64e9904,0,2575.0,2
523562dcbad3,1,3275.0,2
8b4e68301f2a,0,19850.0,3
15d998d3ab45,0,2300.0,1
6cb2cd359a4a,1,4750.0,1
b84cf60db7d0,0,4975.0,1
42e3ccc83e07,0,0.0,0
8f40aee8f48b,1,6250.0,2
1f614fbe304a,0,2775.0,3
04f420cf380d,0,6200.0,0
a4cac06e01a5,0,1600.0,1
bfe1e44d8ab7,1,2950.0,1
7076c90f06c8,1,8325.0,2
dda35b7f6ce0,1,1925.0,1
dcbca7527311,0,275.0,0
604c3315c295,0,2675.0,2
cb64f8b0f929,1,22700.0,2
f1a5dfae071d,0,2775.0,1
cc3bee4c544e,0,1675.0,2
8025117bb65c,1,11500.0,2
1541c866eb34,0,250.0,3
f9954fefff41,0,3225.0,3
c8ede346fc1a,1,27125.0,1
5a49bc62981a,1,7400.0,1
dc28eb00cb19,1,700.0,0
71e6894f6443,0,12425.0,2
6edccb251c81,0,2875.0,1
ff41dbf73cef,1,1950.0,1
a8fdd1a766c3,0,6375.0,1
0ae43881e5a4,0,2550.0,2
356247e03de4,0,1850.0,1
f565041346ee,1,2350.0,0
994cd997aade,0,4675.0,1
c788ecd62cdc,1,14300.0,2
9666e649740b,1,1575.0,0
d2841db6216b,1,14775.0,1
39d72aa39fa7,0,250.0,0
b3d817d675d8,0,250.0,0
f15e97cc90d1,1,2950.0,1
28f26f682c52,0,975.0,1
c0c4d29b2b55,0,1125.0,0
874817571256,0,3125.0,1
82c71e443447,0,10050.0,1
0fcb4221ee11,1,700.0,2
6619035ee2e8,0,200.0,0
5ec29ce41a5f,1,3775.0,1
d072c9218124,1,5900.0,1
454bfb1498c4,1,5800.0,2
aaee595d2279,1,6250.0,2
c09bb0899a76,0,12175.0,2
f361d4b39b72,0,3850.0,1
489bea4ceb65,0,2050.0,1
12c1aa41738e,0,1400.0,3
c6c874c45395,1,5100.0,0
13cfbc34e786,0,11725.0,3
7e004103cb7d,0,600.0,1
bd3e4ac80429,1,15475.0,3
7c9b67759e87,0,41675.0,3
fd5d7ff62e83,1,3700.0,0
4fc87b2dedfe,0,23700.0,2
9f569fcfcb03,0,2500.0,1
1027a9f76402,0,4175.0,1
8e55bf2f5c3c,0,3325.0,0
8a8060c9caef,0,2950.0,3
6f256b4be987,0,2850.0,1
0c9cd8556136,1,4200.0,2
1b252cd5104e,1,3675.0,2
4832524d50ea,0,16100.0,3
496f6fbb6f9f,1,2575.0,0
4d7ce5ff22d0,0,2625.0,2
eee8b0d07fd1,0,2375.0,3
743ab4f0c74d,0,1400.0,3
141cbb576a00,0,22600.0,3
90839a24a6d2,0,975.0,1
7d85729c6e26,0,8825.0,3
0669b9098d87,1,21850.0,2
bbbf19f47961,0,5750.0,0
2104cb746b58,1,6175.0,1
e719b01c4e5e,1,9525.0,2
81a3dd018ec9,1,7600.0,2
b92f4e8a0627,0,3950.0,1
dc48560bac25,1,650.0,0
9bd5cca5c5e6,1,8700.0,3
5d8573aef805,1,1425.0,2
d1965de094d0,0,19600.0,3
3f56e338b1b8,0,1175.0,1
12d9e2b2c9a1,0,14200.0,2
f5f8fb80d192,0,3525.0,1
5ec57a7f3220,0,18875.0,3
40050ec1960d,0,300.0,0
c8063348abac,1,2400.0,0
fffa008b8a2d,0,2850.0,3
96e07f8a8c69,1,800.0,0
06577f37b90a,0,0.0,1
5997e1a93ed1,0,2900.0,1
5e10423d4e3d,0,2400.0,0
8a6332b7f2b7,0,350.0,0
cd57592066c0,1,11075.0,1
df9d929fd2be,0,100.0,0
75497c49e283,0,2300.0,2
69833be5909b,1,7750.0,1
99dafddf4b6a,1,39425.0,2
6e89061a9f23,1,12350.0,2
81a89907c12d,0,650.0,0
e1dd43c2c746,1,1825.0,0
e7289f65bbe5,0,1225.0,0
65ba81af199a,0,4700.0,1
476d4faaf1e3,0,2200.0,1
f960e19571cf,1,5900.0,0
79c772306b73,0,2475.0,3
8974370603bb,0,3225.0,2
d451a1bb9014,1,13525.0,2
5ef9ff8051a4,1,25400.0,0
29910093fe27,0,1000.0,1
1ede434ac71a,1,25650.0,3
4de04f8b8c2f,1,25825.0,3
614c6f24aa3c,0,750.0,1
2e6455485307,0,3225.0,1
e48d7fd8ca38,0,16675.0,1
f593ccf24ade,0,12550.0,3
33cb8c40391c,0,27425.0,2
6a2e6008cfb8,1,6950.0,2
348f5f94b47f,1,2125.0,1
b8052a8ffbdf,1,19475.0,2
55a8849496ea,0,3150.0,2
8f78b91815a2,1,4175.0,1
3ac761f3187f,0,3775.0,2
1fbed1c268af,1,7250.0,1
6a61c2582471,0,4125.0,3
d4ddd6623828,0,5950.0,2
e0e7aac3b494,0,4250.0,1
35b7c5c12959,0,800.0,3
03230fa98853,0,700.0,0
3e48e4982cf4,0,225.0,1
223df72421c9,1,1800.0,0
b9b6e30aa666,0,3500.0,3
091df1e1918b,0,9625.0,3
6453a3faa2a1,1,8850.0,3
6e68804a774c,0,2150.0,0
1cb65243f06f,1,3000.0,1
4d203cecbb90,0,2100.0,3
67ce1a139dd1,0,1925.0,1
fa8933567581,0,10200.0,3
b0bd81fda3ef,0,1600.0,2
65174908ec85,0,3925.0,3
a9a7f59afa9c,0,800.0,1
9b1f189af93e,0,2150.0,1
68c6e576af8d,0,6075.0,3
a45f2d9efaf5,1,9250.0,0
18106c32d335,0,18750.0,3
f90b7aabfc3e,1,1500.0,0
1f5f1ce50c21,1,1325.0,1
af630d640673,0,8600.0,2
2b88ba50eb90,0,3750.0,1
039d70af50fd,0,7925.0,3
3be543462226,0,8650.0,3
676928d4db62,1,1450.0,1
76c6b67d4e02,0,900.0,0
aa4c482ffd4b,0,7200.0,2
ae2f90cc454e,0,11275.0,3
0173518087ce,0,1775.0,2
aac14a1efd27,1,6000.0,3
50f1c35dffe4,0,15800.0,3
571a3a32fc16,1,1525.0,2
42e0c16dd401,1,1800.0,1
3aa86796f18f,1,7575.0,2
c611b4b91628,0,2100.0,0
9b72e4c96afb,0,350.0,0
b6e3224b3ebb,1,6275.0,1
b221a6d9cf1f,0,17700.0,3
d436b0f19e03,1,1100.0,0
408a7366c8e2,0,1725.0,2
f081c79a4de4,1,1850.0,2
3d04dfabdf45,1,19025.0,3
2ef19425c4f5,0,0.0,0
60ec28d35cfc,1,22750.0,2
a5b226618c49,1,50675.0,3
618152b15fd7,0,6750.0,1
c81ceef31007,0,2150.0,1
41ba2a23ea0e,0,3750.0,3
64fa763e192a,0,300.0,0
941228da50a8,1,1050.0,0
da4f5b7da561,0,67475.0,3
72596f157eb5,1,7200.0,1
2e8a4cc5fe1c,1,5400.0,2
8f1b0258343b,1,1325.0,0
202e5ca89800,0,0.0,1
dd8182ad0943,0,12100.0,2
94187cf74c3d,0,800.0,2
23682cadb8cf,0,17850.0,3
0f7afa904a54,0,1400.0,0
2275a4d09a95,0,11125.0,3
8168652d46d9,1,4800.0,2
382a982593e1,1,12125.0,2
ad70058b6b30,1,2000.0,0
236e60cbed87,0,2775.0,1
604d04077ca8,0,375.0,0
eaf834694144,0,925.0,1
81c6a70c4f65,1,9950.0,1
b99b770d0b6c,0,9700.0,2
7c4e5c582010,0,10500.0,0
eff5876237c6,0,3500.0,3
cc9dde52a79e,0,1600.0,0
141c7ed51c9b,1,1200.0,0
b3957f95c415,0,2900.0,0
a47939aed1f2,1,1500.0,0
611328f1da04,0,1050.0,3
1857e77f671a,0,1800.0,1
bc4ecb82990e,0,2950.0,1
24307b462ecc,1,13700.0,3
42eae6924cb9,0,2525.0,0
622cf12b1208,0,9200.0,3
4cf0bc8b6a51,1,1100.0,0
b6752d9af91a,0,2200.0,1
4433932b18e8,0,350.0,0
797aabb052ff,1,2400.0,1
7216fce00562,1,575.0,3
6efed97d0e82,0,2950.0,1
4faea85c4dae,1,1875.0,1
3d43be237df4,0,9150.0,2
d62888562cfc,1,1950.0,3
be6ae817b97d,0,125.0,2
f6a5346eb8c3,1,5800.0,1
db9dd904801d,1,7150.0,2
df85d9693e17,1,1050.0,1
c4894c73c0cd,0,21175.0,2
3f97c70c8f68,0,0.0,1
dc4d525a76dc,0,3200.0,2
333983c0e0b6,0,2050.0,1
b9d5931ed637,1,1050.0,0
ad18ead45d79,0,2850.0,1
9e848160938f,1,16675.0,1
c3c92d5f8c76,0,1475.0,3
fd85976fc560,1,1075.0,0
ac4dbce28089,0,2300.0,1
454ff084924a,1,3100.0,3
6b0ec9acb590,0,500.0,1
fbf927c06293,1,1875.0,0
3e9d41b3b867,0,3975.0,0
44546a10003f,0,250.0,1
17a349c99b1d,0,300.0,3
52d118f92db3,0,4225.0,1
fa396cf5c2ad,1,6950.0,1
7a80eed33c0e,0,6075.0,1
0737e4d52e7e,0,13375.0,2
b79600cc0d47,0,2200.0,3
42445bbf278b,0,5400.0,3
7e02a23f1b4d,0,2800.0,0
2672dcca2967,0,17125.0,2
76b1e4e8c0fd,1,1000.0,0
289900f384da,0,5000.0,1
05a4a64ef298,0,3675.0,3
24151c5a5244,1,15825.0,2
c95c7df302f7,1,1650.0,1
a297d2e2539c,0,24200.0,2
0dca4026d974,1,20650.0,2
5f19759d91cc,1,1200.0,0
f35a74ccc1e4,1,2875.0,2
1b88463a9b7b,0,8325.0,3
158f791cdd0d,0,16700.0,2
b747ff53d257,0,8400.0,2
eb1a29818232,0,350.0,0
4e361b5b5ff1,1,5125.0,3
224d5027febe,1,17450.0,1
bd4ecd931362,1,1675.0,2
785f29c672b0,0,300.0,2
1851ade1154c,0,7125.0,1
d9421f740fe6,0,10025.0,3
0380b78eab81,1,1900.0,0
47e12a3e095a,1,5875.0,3
beb67b060e93,1,1600.0,0
d8194b099b48,0,3700.0,2
02c5505a89d4,0,5650.0,3
fe390c8a34ea,1,9225.0,3
f5f9259a223d,0,1600.0,0
c5821468ed2e,0,1300.0,0
584ccac8c80e,0,9750.0,3
0c9c910b596f,1,8225.0,3
57ae81316554,0,1175.0,2
c9c985c72470,0,3775.0,2
6df832257435,0,5300.0,1
bd54a64069d6,0,300.0,1
76166d730a0a,1,16300.0,1
e493a8b9b6b5,0,150.0,2
108224f0dee4,1,1900.0,0
64eddaca03d6,0,15025.0,3
95b6dffaa1de,1,2825.0,2
513705094ca4,0,2000.0,2
c1448acbe84e,1,19975.0,2
3749f617692f,0,5875.0,3
52bf7f99d8ac,0,25575.0,2
81830d53980d,1,5425.0,3
0e66d20fadf4,1,1300.0,0
7c1a1c1deb11,0,23150.0,2
7934a5df36f6,0,8100.0,2
d185dfb1f17b,1,9750.0,3
91e7e30e7a61,1,30925.0,3
5dba9cb694ac,0,350.0,2
c3135723d3be,0,1500.0,1
23dbb117ddd1,1,1850.0,1
9ac95a669c57,0,3600.0,0
e95782887b74,0,3450.0,1
a98fd608b9b0,0,1350.0,3
86d8f8268c61,0,300.0,0
cc196687f156,1,1950.0,1
2194f2c1ab3f,0,650.0,1
a84c4ac72d98,0,2600.0,0
e93ac321d27e,0,11475.0,3
f5d6c7d10be1,0,700.0,0
a7cecdc0169f,0,1600.0,0
603058d4bf14,1,1250.0,0
25ae8181fe6c,1,5100.0,3
c9231d5641bb,0,3975.0,2
346dacb67cc5,0,2500.0,1
bed0268cb868,0,5050.0,3
3f8a96fc1496,0,1825.0,3
f852ce5e89ab,0,0.0,2
423ff8b10611,1,21850.0,1
aef103119d6d,1,27800.0,2
98100846ab81,1,9125.0,2
f681e2abc304,0,9025.0,3
d9e8af5f31af,0,4100.0,1
60ec716a5a51,0,59325.0,3
63a37d41e854,1,5650.0,3
7e9514f2b8ae,0,850.0,0
eb70ceaf533f,1,800.0,0
05d50694edd8,1,1375.0,3
df9a7c8f1811,1,3150.0,2
3ad08eec6412,1,7650.0,1
a57b137b5bce,0,1075.0,1
377884319241,1,2125.0,0
9faba81f74f6,0,800.0,2
301d29f5c6a4,1,25000.0,3
002823dba540,0,1575.0,2
4caa53752386,0,30625.0,3
6379497d59dc,1,27450.0,3
1610adcf5782,0,4275.0,3
be7c0b9bb77e,0,1400.0,1
b898a46fd05f,0,36450.0,3
bc6312aa34b3,0,16200.0,3
d025bbf33811,1,6800.0,3
92e6a4869a43,0,4275.0,3
23694b3dd143,0,1825.0,2
7abf7e471383,1,3900.0,2
4591d750a982,1,12625.0,2
11dc28659cf1,0,7800.0,2
e5a2bba400c9,0,9925.0,2
fcb9dbd01b1a,0,6600.0,1
40619a48dfa5,1,28975.0,2
b4eca64fca39,0,13950.0,2
c1a6e52267cd,0,2425.0,1
752b63792879,0,2725.0,1
c2fa098dddb0,0,425.0,3
3f4031f267e8,0,6100.0,3
9c72a1afb8ca,1,1900.0,0
c81e782cb9d4,0,50.0,1
382588354009,0,4375.0,1
79d28998820f,1,2900.0,2
8549146488df,0,5875.0,2
757e7df37208,0,1475.0,3
9f8efe63c186,0,300.0,0
0b3182e1dc15,0,17550.0,2
013a82190d83,1,1125.0,1
3ffb48b498a2,1,1800.0,1
0d7c2b2495c4,0,3075.0,0
638a9e676d6c,0,1050.0,2
6b151477cbf6,1,2825.0,1
6b25671c1087,0,6750.0,1
ace9d205e683,1,10350.0,3
34ceb8b3b72f,0,8950.0,2
d986a8f4b15e,1,11925.0,2
0af780ec6fdd,1,300.0,0
25ac4855ee03,1,11200.0,2
c1cb09801a48,0,5100.0,1
b5a54b67e7f7,0,100.0,0
a7899577aa86,0,21200.0,2
1ae01d1b0c45,1,22475.0,0
a7d7234e6f73,0,1850.0,2
78a863ca4344,0,11675.0,3
774268619e23,0,400.0,1
e60a10011e82,1,2650.0,1
a1c57e581498,1,19975.0,3
b962c2c160e5,1,4025.0,0
c3bd898fe96d,0,10300.0,0
1e2d2648e69a,1,2175.0,0
f81a4f1829df,0,1825.0,1
13e6fe7a17e1,1,14950.0,3
6c4dedb7c770,1,3075.0,0
f77fedc8db1f,0,5500.0,1
dd5847466c78,0,3825.0,3
7c01a07ef1cb,0,9375.0,3
d1cc258bab71,1,800.0,1
0e3b38efc79f,0,6875.0,3
6e3cfc4f53f1,0,7500.0,1
d54daf9b396c,1,2400.0,0
5f0cbc90fc3d,1,3375.0,2
967fdd8190cf,0,1150.0,0
d8ed10ecdd38,0,21800.0,3
9889ee0609f6,1,3075.0,1
5acf49805be8,0,875.0,2
109414a1acfa,0,3075.0,0
a03906d64047,0,1350.0,2
74180468cc20,0,1700.0,2
556d3967c16d,1,6375.0,1
c3db1ea09dc6,0,7425.0,1
db06cd435e2d,0,5975.0,3
8fa47276351f,0,28050.0,2
ff4807c5438a,1,15325.0,3
c3a68b11a56d,1,200.0,0
47122cada277,1,68675.0,3
bb5e793a3697,0,2200.0,2
2f6e4e1db9f9,0,6625.0,1
a7c43fc3a7b9,1,5575.0,3
d0a0cd924c0c,0,3400.0,3
00a01e3162e0,1,1500.0,0
ed650c2c402e,1,12100.0,1
a848476922d9,0,6175.0,3
da541e76fe1a,0,13150.0,3
4bc4a5ecdb30,0,9025.0,2
a138db7e08fb,0,15425.0,1
e18f082af01b,0,3925.0,3
8f49089a2220,0,3400.0,1
4c62629b2e8e,0,400.0,0
38e014dd5f3b,1,9300.0,1
384b7e3496ce,0,300.0,0
6ad3ff705dab,1,4000.0,1
dd8e99aef074,0,625.0,2
0af48e7518f8,0,30750.0,3
369708e73e5c,0,34150.0,2
b63e45de9b05,0,850.0,0
8bcd3d97851d,0,25900.0,3
3a9e89b77bee,0,6500.0,3
52b9aa058137,1,6175.0,2
712158407e25,1,2000.0,2
808b2e96538c,1,3925.0,3
2c31471c41e1,0,6650.0,0
e60e1ce98bde,0,7000.0,3
2335bb74a070,0,100.0,1
19d66690c481,0,3100.0,0
26b2ceb69d0a,0,5375.0,2
350f92e20feb,0,0.0,0
7df6ef2a64b1,0,8275.0,3
5a3844eafd7a,0,11700.0,3
3971f55ee851,1,2550.0,0
8d52b1c99a14,1,5175.0,0
471f3ce2a746,0,500.0,1
006698657333,0,9675.0,1
bb45994c63d4,0,7625.0,0
e0dbd12993a9,0,2500.0,0
3861fb975c32,0,1000.0,0
acf7cb5cc523,0,1150.0,0
ae64164645da,0,12800.0,2
7d6b8f295ed4,0,6100.0,2
0db0cc6e145a,0,10625.0,2
70692b455ff4,1,24550.0,2
3acc479f0037,1,1100.0,2
7b12a7867c71,0,2100.0,1
f6c92f424a22,0,2950.0,1
a88480ec626f,0,5700.0,3
db9652c2ab18,0,5400.0,3
b5496241fae1,1,2225.0,0
9e0fd830c10f,0,3400.0,2
d2801c729017,0,14000.0,3
a08a56858eeb,1,31500.0,2
59199722cc14,0,11100.0,1
3e773c5bb86f,1,11550.0,3
821d05158191,0,3350.0,3
0c819a945ed3,0,7700.0,3
b6d5ee72951a,0,4725.0,1
23992ea381eb,1,1800.0,0
04d7f3cac974,0,25600.0,3
0ed496d802e5,1,16325.0,3
4efb84a487a8,0,1125.0,2
2f569813882c,0,13750.0,3
e7c7cbb8dacd,0,9700.0,1
9d7b5e7d3045,0,23275.0,3
64852aeb48c9,1,8200.0,3
db632226d528,0,29175.0,3
16a3c0ddaca7,1,18875.0,1
67616cf6febc,1,2025.0,1
f9a7db191ca3,0,28150.0,3
8da0d48d3df8,1,750.0,0
b2aefc37b862,0,700.0,1
7ba4db87870d,0,20025.0,3
9853bb6e4898,0,7675.0,3
4dabb48e7055,1,32825.0,1
8548542198bb,1,6050.0,1
086601d8c15e,1,300.0,2
84a1fab241a2,0,3225.0,1
83f3af17bd86,0,2725.0,2
1ee1bff13fc6,0,1500.0,3
ea4c1f8b4c3b,1,29775.0,3
5b8a75d48638,1,2100.0,0
733c7d76503f,0,20525.0,1
682d6590526b,0,2900.0,0
28b8b4f6d308,1,9650.0,0
76b8d06ecc96,0,17150.0,2
f97bb1cedc8c,1,9625.0,1
f8358ee3c078,1,2075.0,0
9573d1bbed66,0,9825.0,1
6d4a943cbda7,0,1600.0,2
696d4c6e06a4,0,300.0,2
da2057f4b468,1,38725.0,3
69c0758268ab,0,2350.0,0
e2307a01c3b4,1,1000.0,0
1f75a9285146,1,1475.0,0
09cce9bdafb5,1,1725.0,0
a4065d95277b,0,2500.0,3
24d0b6fa7084,0,200.0,1
ab66465f1153,1,3100.0,1
cda62919fe3b,1,5550.0,3
1ddeb097f6d4,1,24350.0,1
6319928a037f,1,9650.0,2
2c07884bd62c,1,800.0,1
035e557fb46a,0,1000.0,0
8b0cf551b734,1,25650.0,0
61612c7718f7,0,1600.0,0
7cddd5e567ed,1,4550.0,1
5d4a0218b3bc,1,1975.0,2
6c2340864577,1,16875.0,2
0861e60e2da3,1,7500.0,2
c26cc14802e1,1,425.0,0
a008b26749ee,0,7400.0,0
6d63bc78ba6f,1,14425.0,3
1e0d9bbb6de6,0,10300.0,2
57e01396e4f7,0,825.0,1
380424c6ffe8,0,500.0,0
911493843da2,1,1250.0,0
c72bad003ea9,1,22125.0,3
8a154e8b9152,0,2425.0,0
f89ab26e9aa0,0,400.0,0
be32ecf6d276,0,2100.0,0
675fe0ba0983,1,24425.0,2
4c72664b140d,1,4775.0,2
155b05561a01,0,2700.0,1
26b89465f742,0,700.0,1
b1b876cf238b,1,1300.0,0
51491d2f9170,1,6125.0,1
f616ef1a7f60,1,4050.0,0
ec63786983f0,1,7225.0,2
750d066e8ff5,0,700.0,0
611420b6abf5,0,33500.0,3
bd9a06bedd7b,0,12725.0,3
0c9eb4b7f145,0,2475.0,2
1fedbc1f9ff4,0,4275.0,1
bca3e63a0cc5,0,700.0,1
ead752f0a63c,0,900.0,3
789e30a9a69c,0,10550.0,3
7c54e3d2e98d,0,300.0,0
5cb2734ac3bc,0,24325.0,2
266376820750,1,1100.0,0
65d53c93863a,1,10025.0,2
af574fc6bc86,0,4100.0,3
c6b54dd5ee1d,0,5925.0,2
514f513f9759,0,200.0,1
acff0b572d59,1,1600.0,0
f191bda72194,0,2850.0,1
d59068a578b2,1,7125.0,0
9151e41e241b,0,3525.0,3
bf2658b8b1b7,0,3300.0,1
1db2ded32853,0,1525.0,3
c0b7482bb39f,0,3875.0,3
75f203f7f332,0,13550.0,3
ede8ea49c2d4,0,18550.0,2
aec0ce2b6251,1,3050.0,2
97778963d78e,0,22450.0,3
2127c975ac61,0,550.0,2
8d29810c76a9,1,7550.0,1
05408eff4a79,0,850.0,0
b538b0098d6b,1,2375.0,2
4d8fae224390,0,2800.0,1
a4e4bba03776,0,2950.0,3
89dda7e0e5ee,1,7300.0,0
4f17747f12aa,1,2575.0,1
3ee3aa4f6da4,0,32025.0,3
eda61862fdd0,0,5125.0,2
a172f5b8e256,1,2450.0,1
3df23b83aa2c,0,1225.0,1
46464747c8b6,0,650.0,1
c9670bea8717,0,1000.0,3
5758c10bcc81,0,9350.0,1
9a6b239ff5e8,0,3825.0,1
0163db5c19e0,1,1975.0,2
3137e1386423,0,60450.0,2
a8839f5c2c89,0,1450.0,0
9c73fdb88354,0,13150.0,3
476763bbb61e,1,33875.0,3
97a13029621c,1,8950.0,1
83e2ea9e9e5a,1,2325.0,1
ee9cbe44a4bd,0,1500.0,0
9c747477329c,1,19650.0,3
8bb55c69e38a,0,150.0,0
6a38c89b9991,0,2600.0,0
dd9289d24daa,0,500.0,0
4ecc15b5e373,1,1825.0,0
b9707ee74ca5,1,1600.0,2
b557be56cc77,0,950.0,0
23cd2de84666,0,2700.0,1
69308e950f6f,0,14400.0,3
4ba01ca84783,0,12175.0,1
d36c7e5895c1,1,1900.0,0
f133a28ad872,1,22575.0,2
88c61473c5aa,1,16400.0,2
